Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Applicant_Age,Loan_Status
Female,No,0,Graduate,No,5549,4364,700,240,1.0,Semiurban,21,N
Male,Yes,3+,Not Graduate,No,6037,3203,700,360,0.0,Rural,60,N
Male,No,1,Graduate,No,5646,4809,700,360,1.0,Semiurban,41,N
Female,Yes,0,Graduate,No,6281,4888,700,360,1.0,Urban,34,N
Male,Yes,0,Graduate,No,3345,1788,700,360,1.0,Semiurban,42,N
Male,Yes,0,Graduate,No,6580,4776,700,360,1.0,Urban,47,N
Female,Yes,0,Graduate,Yes,5522,3031,700,240,1.0,Semiurban,58,N
Male,No,0,Graduate,Yes,5566,3020,700,120,1.0,Rural,42,N
Female,Yes,1,Graduate,No,6631,2548,700,360,1.0,Rural,35,N
Female,No,2,Graduate,No,9727,2393,700,180,1.0,Semiurban,25,N
Male,Yes,1,Graduate,No,5141,2400,700,360,1.0,Rural,33,N
Male,Yes,0,Not Graduate,No,6248,2334,700,360,1.0,Semiurban,50,N
Male,Yes,1,Graduate,No,6860,1889,700,360,1.0,Semiurban,45,N
Male,Yes,2,Not Graduate,No,8251,3246,700,360,1.0,Rural,52,N
Male,Yes,0,Not Graduate,No,6540,1821,700,180,1.0,Urban,31,N
Female,Yes,0,Graduate,Yes,7753,1435,700,360,1.0,Semiurban,24,N
Male,No,1,Graduate,No,5494,2739,700,360,0.0,Urban,45,N
Male,Yes,1,Not Graduate,Yes,5779,3390,700,240,1.0,Semiurban,42,N
Female,Yes,0,Graduate,No,5828,0,700,360,1.0,Urban,21,N
Male,Yes,2,Graduate,No,4635,2416,700,360,1.0,Urban,21,N
Female,Yes,1,Graduate,No,6292,1608,700,360,1.0,Semiurban,37,N
Male,No,3+,Graduate,Yes,6598,2939,700,360,1.0,Semiurban,29,N
Male,Yes,0,Graduate,No,6573,0,700,360,1.0,Semiurban,61,N
Female,Yes,2,Graduate,No,9005,6008,700,240,1.0,Urban,64,N
Female,Yes,0,Graduate,Yes,5939,0,700,120,1.0,Urban,23,N
Female,Yes,1,Not Graduate,No,6744,0,700,360,1.0,Semiurban,23,N
Female,Yes,1,Not Graduate,No,9428,0,700,360,1.0,Semiurban,45,N
Female,No,0,Graduate,No,10916,2996,700,360,1.0,Rural,44,N
Male,Yes,2,Graduate,No,6045,3584,700,360,1.0,Semiurban,49,N
Male,Yes,0,Graduate,No,6099,0,700,360,1.0,Semiurban,45,N
Female,No,1,Graduate,Yes,7059,1443,700,360,1.0,Semiurban,28,N
Female,Yes,0,Graduate,Yes,6178,4145,700,360,1.0,Semiurban,56,N
Female,No,2,Graduate,No,6353,0,700,360,1.0,Semiurban,43,N
Male,Yes,0,Graduate,No,4961,0,700,360,1.0,Urban,41,N
Male,No,2,Graduate,No,6308,0,700,360,1.0,Semiurban,40,N
Female,Yes,2,Not Graduate,No,6160,2985,700,360,0.0,Urban,27,N
Male,Yes,2,Not Graduate,No,7910,4327,700,360,1.0,Urban,42,N
Female,Yes,0,Graduate,No,6734,3638,700,360,1.0,Rural,34,Y
Female,Yes,1,Graduate,No,7042,4850,700,360,1.0,Semiurban,60,N
Male,Yes,0,Graduate,No,5508,1978,700,360,1.0,Semiurban,40,N
Female,Yes,2,Graduate,No,6086,0,700,360,1.0,Semiurban,26,N
Female,Yes,2,Not Graduate,No,10083,3145,700,240,0.0,Semiurban,45,N
Male,Yes,1,Graduate,No,4872,0,700,360,1.0,Urban,39,N
Female,Yes,2,Graduate,No,9224,3028,700,360,0.0,Semiurban,33,N
Male,No,0,Graduate,No,6796,3383,700,360,1.0,Urban,29,N
Female,No,1,Not Graduate,No,5011,3627,700,360,1.0,Semiurban,30,N
Male,Yes,0,Graduate,No,7790,3877,700,120,1.0,Semiurban,50,N
Female,Yes,3+,Graduate,No,7429,0,700,360,1.0,Rural,32,N
Male,Yes,3+,Not Graduate,No,4016,3887,700,360,1.0,Urban,34,N
Male,Yes,2,Graduate,No,10549,0,700,360,1.0,Rural,49,N
Female,No,3+,Graduate,No,6375,4074,700,360,1.0,Rural,52,N
Male,Yes,0,Graduate,No,7460,4399,700,360,1.0,Semiurban,45,N
Male,Yes,3+,Not Graduate,No,6482,3432,700,360,0.0,Rural,44,N
Female,No,0,Not Graduate,No,5643,3120,700,360,0.0,Rural,56,N
Female,Yes,2,Graduate,Yes,5413,2134,700,360,1.0,Semiurban,26,N
Male,No,2,Graduate,No,7925,0,700,360,0.0,Rural,24,N
Female,No,0,Graduate,No,4687,2484,700,360,0.0,Urban,48,N
Male,Yes,0,Graduate,No,7798,3673,700,360,1.0,Urban,53,N
Male,Yes,0,Graduate,No,10433,0,700,240,1.0,Semiurban,64,N
Male,Yes,3+,Graduate,No,6141,0,700,360,1.0,Urban,31,N
Female,Yes,0,Graduate,No,8901,3703,700,360,1.0,Rural,34,N
Female,Yes,1,Not Graduate,No,9284,0,700,360,0.0,Semiurban,21,N
Female,No,2,Graduate,No,7545,2566,700,360,1.0,Rural,32,N
Female,Yes,0,Graduate,No,6797,0,700,360,1.0,Semiurban,32,N
Male,Yes,0,Graduate,Yes,6320,3552,700,360,1.0,Rural,41,N
Male,Yes,1,Graduate,No,4626,3546,700,360,1.0,Urban,49,N
Male,No,0,Graduate,No,5040,2869,700,360,1.0,Semiurban,29,N
Male,Yes,2,Graduate,No,5275,1566,700,360,1.0,Semiurban,31,N
Male,No,0,Graduate,No,7580,2552,700,360,1.0,Urban,48,N
Female,Yes,0,Not Graduate,No,7420,0,700,360,1.0,Urban,58,N
Male,Yes,1,Graduate,No,6614,2919,700,360,1.0,Rural,48,N
Male,No,0,Graduate,No,5733,3110,700,360,1.0,Urban,30,N
Male,No,3+,Graduate,No,5586,4171,700,360,1.0,Semiurban,61,N
Female,Yes,3+,Graduate,Yes,7952,0,700,360,0.0,Semiurban,28,N
Female,Yes,0,Graduate,No,9022,3087,700,240,1.0,Rural,48,N
Male,No,0,Graduate,No,7269,0,700,360,1.0,Semiurban,47,N
Male,Yes,0,Not Graduate,No,5970,0,700,360,1.0,Semiurban,55,N
Female,Yes,0,Not Graduate,No,7138,4717,700,360,1.0,Semiurban,41,N
Male,No,1,Not Graduate,No,8259,0,700,360,1.0,Urban,45,N
Female,Yes,2,Not Graduate,Yes,7974,3775,700,360,1.0,Rural,62,N
Female,Yes,0,Graduate,Yes,7517,0,700,360,1.0,Rural,64,N
Male,Yes,0,Graduate,Yes,8181,2720,700,360,1.0,Rural,31,N
Male,Yes,0,Graduate,Yes,7578,0,700,360,1.0,Rural,34,N
Female,No,0,Not Graduate,No,8394,3810,700,120,1.0,Rural,42,N
Male,Yes,2,Graduate,No,7208,0,700,240,1.0,Semiurban,24,N
Male,Yes,1,Graduate,No,8396,0,700,360,1.0,Rural,49,N
Female,Yes,0,Graduate,Yes,9534,0,700,360,0.0,Semiurban,41,N
Female,No,0,Graduate,No,9161,0,700,360,0.0,Rural,35,N
Female,Yes,3+,Graduate,Yes,4094,2385,700,360,1.0,Semiurban,28,N
Female,No,0,Graduate,No,6867,3267,700,360,1.0,Semiurban,26,N
Male,Yes,3+,Graduate,No,5525,2191,700,180,1.0,Rural,61,N
Male,No,0,Graduate,No,4387,3765,700,360,1.0,Urban,22,N
Female,Yes,3+,Graduate,Yes,6373,0,700,360,1.0,Urban,51,N
Male,No,2,Graduate,No,5485,2521,700,240,1.0,Semiurban,53,N
Male,Yes,0,Graduate,Yes,7246,4423,700,360,1.0,Semiurban,55,N
Female,Yes,2,Not Graduate,No,6972,0,700,240,1.0,Semiurban,28,N
Male,No,1,Graduate,No,8209,0,700,360,1.0,Rural,41,N
Male,No,0,Graduate,No,6728,2244,700,360,1.0,Semiurban,57,N
Male,Yes,0,Graduate,No,4966,2677,700,360,1.0,Urban,57,N
Male,No,1,Not Graduate,No,6429,3518,700,360,1.0,Semiurban,58,N
Male,Yes,1,Graduate,No,8623,0,700,360,1.0,Urban,45,N
Male,No,2,Graduate,No,5728,0,700,360,1.0,Semiurban,33,N
Male,Yes,2,Not Graduate,No,7131,2684,700,360,1.0,Semiurban,59,N
Female,Yes,1,Not Graduate,No,5892,2137,700,360,1.0,Urban,26,N
Female,Yes,2,Graduate,Yes,6090,4262,700,360,1.0,Rural,40,N
Male,Yes,1,Graduate,No,7273,0,700,240,1.0,Rural,35,N
Female,No,0,Graduate,No,5974,4314,700,360,1.0,Rural,37,N
Male,Yes,3+,Graduate,No,5501,0,700,360,1.0,Semiurban,37,N
Male,Yes,0,Graduate,No,9272,3505,700,120,1.0,Semiurban,47,N
Female,Yes,0,Not Graduate,No,5682,4217,700,360,1.0,Rural,51,N
Male,No,2,Not Graduate,No,7170,3277,700,360,1.0,Semiurban,61,N
Female,Yes,0,Graduate,Yes,4297,6441,700,360,1.0,Semiurban,46,N
Male,Yes,0,Not Graduate,No,8234,0,700,360,1.0,Semiurban,37,N
Female,No,0,Graduate,Yes,7371,2314,700,360,1.0,Urban,33,N
Male,Yes,1,Graduate,No,5442,0,700,360,1.0,Urban,53,N
Female,No,3+,Graduate,No,8367,0,700,360,1.0,Rural,39,N
Male,No,1,Graduate,No,5012,0,700,360,1.0,Semiurban,45,N
Female,Yes,1,Graduate,No,7012,0,700,360,1.0,Urban,27,N
Male,No,0,Graduate,Yes,13346,3143,700,360,1.0,Semiurban,21,Y
Male,No,0,Graduate,No,10369,0,700,360,1.0,Urban,26,N
Female,Yes,0,Graduate,Yes,8351,0,700,360,1.0,Semiurban,60,N
Male,Yes,0,Not Graduate,No,6601,3283,700,360,1.0,Semiurban,43,N
Female,No,0,Graduate,No,8035,4143,700,120,1.0,Semiurban,62,N
Female,Yes,0,Graduate,No,5800,0,700,360,1.0,Urban,62,N
Male,No,0,Not Graduate,No,7566,3475,700,360,1.0,Semiurban,51,N
Female,Yes,2,Graduate,No,4702,2640,700,180,0.0,Urban,62,N
Male,Yes,3+,Not Graduate,No,5733,5204,700,360,1.0,Semiurban,30,N
Female,Yes,3+,Graduate,No,5195,0,700,360,1.0,Rural,59,N
Male,Yes,1,Not Graduate,No,5156,3973,700,360,1.0,Urban,44,N
Male,Yes,0,Not Graduate,Yes,7694,4117,700,360,1.0,Semiurban,25,Y
Female,No,2,Graduate,No,5997,2091,700,360,1.0,Semiurban,21,N
Female,No,0,Graduate,No,4283,0,700,360,0.0,Urban,64,N
Male,No,1,Graduate,No,5914,2235,700,360,1.0,Semiurban,25,N
Female,Yes,2,Graduate,No,4034,3512,700,240,1.0,Rural,33,N
Male,No,2,Graduate,No,4102,0,700,360,1.0,Semiurban,52,N
Male,Yes,3+,Graduate,No,7739,0,700,360,1.0,Semiurban,60,N
Male,No,2,Graduate,Yes,5047,0,700,360,1.0,Urban,52,N
Male,Yes,1,Graduate,No,9570,5053,700,360,1.0,Rural,56,Y
Male,No,0,Not Graduate,No,8168,0,700,180,0.0,Semiurban,33,N
Male,No,3+,Graduate,Yes,6890,4894,700,360,1.0,Semiurban,40,Y
Female,Yes,0,Graduate,No,9355,0,700,360,1.0,Semiurban,38,N
Female,Yes,3+,Graduate,No,7134,0,700,120,1.0,Semiurban,52,N
Female,Yes,0,Graduate,Yes,5320,3910,700,360,1.0,Rural,51,N
Male,Yes,0,Graduate,No,5152,0,700,360,1.0,Urban,53,N
Male,Yes,2,Graduate,No,3920,3506,700,360,1.0,Urban,40,N
Female,Yes,0,Graduate,No,8535,4198,700,360,1.0,Rural,60,N
Female,Yes,2,Not Graduate,Yes,6174,4536,700,360,1.0,Semiurban,52,N
Male,No,0,Graduate,No,5916,0,700,360,1.0,Urban,30,N
Female,Yes,3+,Graduate,No,6735,2095,700,360,0.0,Rural,30,N
Female,No,1,Graduate,No,6097,4577,700,360,1.0,Semiurban,61,N
Female,No,1,Not Graduate,No,6651,2579,700,360,1.0,Rural,24,N
Female,Yes,0,Not Graduate,Yes,6097,0,700,360,1.0,Rural,24,N
Female,Yes,0,Graduate,No,5793,0,700,360,1.0,Semiurban,25,N
Male,No,2,Graduate,Yes,6953,0,700,120,1.0,Rural,34,N
Female,No,0,Graduate,No,8652,2590,700,360,1.0,Urban,31,N
Female,Yes,0,Graduate,No,5632,0,700,360,1.0,Rural,48,N
Male,No,1,Graduate,No,6692,2749,700,120,1.0,Semiurban,26,N
Male,No,0,Graduate,No,7171,5261,700,240,1.0,Semiurban,27,N
Male,No,0,Not Graduate,No,4808,0,700,360,1.0,Urban,40,N
Female,No,0,Graduate,Yes,7980,3384,700,360,1.0,Semiurban,27,N
Female,Yes,0,Not Graduate,No,6332,2056,700,360,1.0,Semiurban,46,N
Male,No,3+,Graduate,No,10967,0,700,180,0.0,Semiurban,53,N
Male,No,0,Graduate,No,8414,4908,700,360,1.0,Semiurban,35,Y
Male,Yes,3+,Graduate,No,8794,0,700,360,1.0,Urban,34,N
Female,No,0,Graduate,No,6469,3463,700,360,1.0,Urban,56,N
Female,Yes,0,Graduate,No,3076,3733,700,180,1.0,Semiurban,62,N
Female,Yes,1,Graduate,No,7264,0,700,360,1.0,Rural,42,N
Male,Yes,0,Graduate,No,7221,2262,700,240,1.0,Urban,61,N
Male,Yes,1,Graduate,No,9378,0,700,360,1.0,Rural,23,N
Male,Yes,3+,Graduate,No,7105,2401,700,360,1.0,Urban,24,N
Male,No,0,Not Graduate,No,6442,3813,700,120,1.0,Semiurban,47,N
Female,Yes,2,Not Graduate,No,7415,0,700,360,1.0,Semiurban,58,N
Female,Yes,0,Graduate,Yes,5850,0,700,360,1.0,Semiurban,61,N
Female,Yes,0,Not Graduate,No,7601,0,700,360,1.0,Semiurban,64,N
Female,Yes,0,Graduate,No,6662,3503,700,360,1.0,Semiurban,47,N
Male,No,3+,Graduate,No,4249,3194,700,360,0.0,Semiurban,48,N
Female,No,0,Not Graduate,No,7085,6906,700,360,0.0,Semiurban,28,N
Female,No,3+,Graduate,No,5179,0,700,360,1.0,Semiurban,40,N
Female,Yes,1,Graduate,No,10751,2420,700,360,1.0,Semiurban,52,N
Male,Yes,0,Graduate,No,6838,3702,700,360,1.0,Urban,56,N
Male,No,0,Graduate,No,5749,3641,700,120,1.0,Rural,57,N
Male,No,2,Graduate,Yes,6079,5046,700,360,1.0,Semiurban,40,N
Female,Yes,2,Graduate,No,7421,2470,700,360,0.0,Urban,52,N
Female,No,0,Graduate,No,4054,3934,700,360,1.0,Rural,47,N
Male,No,3+,Graduate,No,5558,2858,700,360,0.0,Semiurban,44,N
Female,No,0,Graduate,No,8398,2539,700,180,1.0,Semiurban,53,N
Female,Yes,3+,Not Graduate,No,7177,5476,700,360,1.0,Rural,34,N
Male,No,2,Graduate,No,10677,0,700,360,1.0,Semiurban,53,Y
Male,Yes,2,Graduate,No,10307,3043,700,360,1.0,Rural,33,N
Female,Yes,2,Not Graduate,No,7750,0,700,360,1.0,Semiurban,41,N
Male,Yes,1,Not Graduate,No,8017,3308,700,120,1.0,Semiurban,42,N
Female,Yes,1,Graduate,No,6382,0,700,360,0.0,Urban,52,N
Male,Yes,1,Graduate,No,8945,4571,700,360,0.0,Urban,24,N
Female,Yes,0,Graduate,No,6732,0,700,180,0.0,Rural,24,N
Male,No,1,Graduate,No,8592,5213,700,360,1.0,Rural,25,N
Male,No,0,Graduate,No,6367,3980,700,360,1.0,Semiurban,46,N
Female,No,0,Graduate,No,5560,3824,700,360,1.0,Urban,53,N
Male,Yes,0,Graduate,No,6495,2392,700,120,1.0,Urban,42,N
Male,Yes,0,Graduate,No,6633,1535,700,360,1.0,Semiurban,24,N
Male,No,0,Graduate,No,6103,0,700,360,1.0,Rural,29,N
Female,Yes,3+,Not Graduate,No,6542,0,700,360,1.0,Urban,23,N
Female,No,0,Graduate,No,9118,0,700,360,1.0,Semiurban,61,N
Female,No,2,Graduate,Yes,7808,0,700,360,1.0,Semiurban,61,N
Male,Yes,0,Graduate,Yes,4113,3842,700,240,1.0,Semiurban,54,N
Male,No,0,Graduate,Yes,8402,0,700,240,1.0,Semiurban,44,N
Male,No,0,Graduate,No,8980,0,700,360,1.0,Urban,52,N
Male,Yes,0,Graduate,No,8667,2609,700,180,1.0,Urban,62,N
Male,Yes,1,Graduate,No,7273,0,700,360,1.0,Urban,47,N
Male,Yes,1,Not Graduate,No,4411,0,700,240,1.0,Urban,49,N
Male,Yes,0,Graduate,No,7184,0,700,360,0.0,Semiurban,52,N
Female,Yes,0,Graduate,No,5340,3369,700,360,1.0,Semiurban,51,N
Male,Yes,3+,Graduate,No,8505,2871,700,360,1.0,Urban,37,N
Male,Yes,0,Graduate,No,6114,4468,700,360,1.0,Semiurban,24,N
Female,No,0,Graduate,No,6104,4506,700,360,1.0,Semiurban,30,N
Male,Yes,1,Graduate,No,7361,3723,700,360,1.0,Rural,40,N
Female,Yes,0,Not Graduate,No,6896,3897,700,240,1.0,Semiurban,24,N
Female,Yes,3+,Graduate,No,6336,3912,700,360,1.0,Semiurban,31,N
Female,Yes,1,Graduate,No,4794,3625,700,360,1.0,Rural,56,N
Male,Yes,0,Graduate,No,5467,2130,700,120,0.0,Urban,49,N
Female,Yes,0,Not Graduate,No,4464,1953,700,360,0.0,Rural,61,N
Male,Yes,1,Graduate,No,10999,4093,700,360,1.0,Semiurban,58,Y
Male,No,0,Graduate,No,6506,0,700,360,1.0,Urban,31,N
Male,No,3+,Not Graduate,No,8215,0,700,360,1.0,Rural,30,N
Female,Yes,1,Not Graduate,No,6828,0,700,360,1.0,Rural,38,N
Male,Yes,0,Graduate,No,5661,0,700,180,1.0,Urban,54,N
Male,Yes,1,Graduate,No,12961,1876,700,360,1.0,Urban,23,N
Female,No,0,Graduate,No,10006,5049,700,360,1.0,Rural,34,N
Male,Yes,0,Graduate,Yes,5548,4217,700,360,0.0,Urban,62,N
Male,No,1,Graduate,No,5780,5024,700,360,1.0,Rural,41,N
Male,Yes,1,Graduate,No,6133,0,700,120,0.0,Semiurban,38,N
Male,Yes,1,Not Graduate,No,6024,3882,700,360,1.0,Rural,22,N
Male,Yes,0,Graduate,No,9062,0,700,360,1.0,Semiurban,28,N
Male,No,1,Graduate,No,6060,0,700,360,1.0,Semiurban,55,N
Female,No,0,Not Graduate,No,7353,0,700,360,1.0,Semiurban,50,N
Male,Yes,1,Not Graduate,No,5875,2892,700,180,1.0,Semiurban,27,N
Male,Yes,1,Graduate,No,6289,2927,700,360,0.0,Rural,21,N
Female,Yes,1,Graduate,No,8030,2133,700,360,1.0,Rural,27,N
Male,Yes,3+,Graduate,No,6832,0,700,240,1.0,Urban,44,N
Female,No,3+,Graduate,No,11075,0,700,180,1.0,Semiurban,53,N
Male,No,3+,Graduate,No,7207,5136,700,360,0.0,Urban,26,N
Male,No,3+,Graduate,No,10018,3098,700,360,1.0,Semiurban,60,N
Male,No,2,Graduate,No,7962,2692,700,360,1.0,Rural,29,N
Male,Yes,3+,Graduate,No,4550,2989,700,360,0.0,Urban,41,N
Male,No,3+,Graduate,No,7339,3962,700,360,1.0,Semiurban,30,N
Male,No,2,Graduate,No,6677,3698,700,360,1.0,Semiurban,51,N
Male,Yes,0,Graduate,No,5154,3906,700,360,0.0,Semiurban,24,N
Male,No,0,Graduate,Yes,7093,0,700,360,1.0,Semiurban,34,N
Male,Yes,2,Graduate,No,5610,3430,700,360,0.0,Semiurban,60,N
Male,No,0,Graduate,No,5366,0,700,360,1.0,Semiurban,47,N
Male,Yes,2,Not Graduate,No,6470,2403,700,360,1.0,Rural,26,N
Male,Yes,0,Graduate,No,6846,3969,700,360,1.0,Semiurban,62,N
Female,No,0,Graduate,No,6730,5636,700,360,0.0,Rural,35,N
Male,Yes,2,Graduate,No,7686,0,700,360,1.0,Rural,50,N
Female,Yes,3+,Graduate,No,6846,5301,700,360,1.0,Rural,36,Y
Female,Yes,0,Graduate,No,4188,4390,700,360,1.0,Semiurban,52,N
Male,Yes,3+,Graduate,No,9558,3103,700,360,1.0,Urban,25,Y
Female,Yes,2,Not Graduate,No,9521,3045,700,360,1.0,Rural,63,N
Female,No,0,Not Graduate,No,7082,2670,700,240,0.0,Semiurban,57,N
Male,No,0,Graduate,Yes,6319,5639,700,360,1.0,Urban,29,N
Male,Yes,0,Graduate,No,6454,0,700,360,1.0,Semiurban,44,N
Female,No,0,Graduate,No,7022,2879,700,360,0.0,Semiurban,49,N
Female,Yes,0,Graduate,No,5914,0,700,360,1.0,Urban,38,N
Male,No,0,Not Graduate,No,6826,4842,700,240,1.0,Urban,23,N
Male,Yes,0,Graduate,No,9056,5681,700,360,1.0,Rural,42,Y
Male,Yes,2,Graduate,No,6256,2637,700,360,1.0,Semiurban,62,N
Male,Yes,1,Graduate,No,6306,3814,700,360,1.0,Rural,34,N
Female,Yes,1,Graduate,No,6942,2335,700,360,1.0,Semiurban,40,N
Male,No,0,Not Graduate,No,8901,0,700,360,1.0,Semiurban,40,N
Male,No,2,Graduate,Yes,8382,5242,700,360,1.0,Semiurban,62,N
Female,Yes,3+,Graduate,No,4618,0,700,360,1.0,Rural,58,N
Male,Yes,1,Graduate,No,9508,2738,700,360,1.0,Urban,59,N
Male,No,3+,Graduate,No,6786,0,700,360,1.0,Semiurban,57,N
Female,No,2,Graduate,No,9611,0,700,360,1.0,Rural,24,N
Female,Yes,2,Graduate,Yes,6877,3368,700,360,1.0,Urban,28,Y
Male,Yes,2,Graduate,No,6734,1829,700,360,0.0,Semiurban,51,N
Male,No,0,Graduate,No,9086,2514,700,360,0.0,Semiurban,22,N
Male,Yes,0,Graduate,No,6464,3039,700,360,0.0,Rural,29,N
Male,Yes,0,Graduate,No,6049,0,700,360,1.0,Semiurban,21,N
Male,Yes,0,Graduate,No,6931,0,700,120,1.0,Urban,35,N
Male,No,0,Graduate,No,7203,0,700,360,0.0,Urban,53,N
Male,No,3+,Not Graduate,No,4191,3688,700,360,1.0,Urban,46,N
Male,No,0,Graduate,No,5253,2736,700,360,1.0,Semiurban,51,N
Male,No,3+,Graduate,No,9797,2693,700,360,1.0,Semiurban,31,Y
Male,No,1,Not Graduate,No,6246,5499,700,240,1.0,Semiurban,54,N
Male,Yes,0,Graduate,No,4929,3438,700,360,1.0,Semiurban,37,N
Male,No,0,Graduate,Yes,4686,0,700,360,1.0,Semiurban,38,N
Male,Yes,0,Not Graduate,No,8567,1491,700,360,1.0,Rural,61,N
Female,No,3+,Graduate,No,9230,0,700,240,1.0,Urban,30,N
Male,Yes,2,Not Graduate,No,6575,2844,700,360,1.0,Semiurban,58,N
Female,Yes,0,Graduate,No,6022,4787,700,360,1.0,Semiurban,24,N
Female,No,3+,Graduate,No,6071,4756,700,360,0.0,Rural,47,N
Male,No,2,Graduate,No,5750,3164,700,180,1.0,Urban,60,N
Male,Yes,0,Graduate,No,6189,2630,700,120,1.0,Urban,22,N
Male,Yes,1,Graduate,No,5913,3165,700,360,1.0,Urban,53,N
Male,Yes,1,Not Graduate,Yes,7856,3745,700,360,0.0,Rural,43,N
Female,Yes,0,Not Graduate,No,9028,0,700,360,1.0,Semiurban,40,N
Male,No,2,Graduate,Yes,9343,0,700,360,0.0,Semiurban,48,N
Male,Yes,0,Not Graduate,No,7265,0,700,360,1.0,Rural,64,N
Male,No,0,Graduate,No,4864,3134,700,360,1.0,Semiurban,42,N
Male,Yes,0,Graduate,No,4595,4418,700,360,1.0,Urban,42,N
Female,No,3+,Graduate,Yes,4345,2761,700,120,1.0,Rural,43,N
Male,No,2,Graduate,Yes,5791,5384,700,360,1.0,Rural,40,N
Male,Yes,0,Graduate,No,8503,0,700,360,1.0,Urban,31,N
Female,Yes,0,Graduate,No,4946,0,700,360,0.0,Semiurban,42,N
Female,No,0,Graduate,No,5770,0,700,360,1.0,Rural,57,N
Male,No,2,Graduate,Yes,10461,3088,700,360,1.0,Urban,60,Y
Male,Yes,0,Not Graduate,No,9875,5300,700,360,1.0,Semiurban,32,N
Male,Yes,2,Graduate,No,5400,0,700,360,1.0,Semiurban,38,N
Male,Yes,3+,Graduate,No,8886,0,700,360,1.0,Urban,25,N
Male,Yes,1,Graduate,No,5432,0,700,240,0.0,Rural,55,N
Male,Yes,0,Graduate,No,4430,0,700,360,0.0,Urban,52,N
Male,Yes,0,Not Graduate,No,6723,3561,700,360,0.0,Semiurban,35,N
Male,No,0,Graduate,No,7057,0,700,360,1.0,Urban,43,N
Female,No,1,Graduate,Yes,6944,0,700,360,1.0,Rural,31,N
Male,No,1,Graduate,No,7397,0,700,360,1.0,Urban,56,N
Male,No,1,Graduate,No,7698,2999,700,360,1.0,Rural,34,N
Male,No,0,Graduate,No,7218,0,700,360,1.0,Semiurban,45,N
Female,Yes,3+,Graduate,No,9134,0,700,360,1.0,Rural,21,N
Male,Yes,0,Not Graduate,No,6778,0,700,360,1.0,Urban,46,N
Male,No,0,Graduate,No,7642,0,700,360,1.0,Rural,56,N
Female,Yes,2,Graduate,No,6033,3571,700,360,1.0,Urban,42,N
Female,Yes,0,Graduate,No,5452,0,700,360,1.0,Semiurban,51,N
Female,No,2,Graduate,No,7604,3197,700,360,1.0,Semiurban,57,N
Male,No,2,Graduate,No,6700,5384,700,360,1.0,Rural,52,Y
Male,No,1,Graduate,No,5170,0,700,360,1.0,Rural,37,N
Female,Yes,0,Graduate,No,8032,3741,700,360,1.0,Rural,40,Y
Female,No,0,Graduate,No,5117,2013,700,360,1.0,Urban,40,N
Male,No,0,Graduate,No,11714,0,700,360,1.0,Semiurban,61,N
Male,Yes,0,Graduate,No,7803,4725,700,360,1.0,Semiurban,64,N
Male,No,3+,Not Graduate,Yes,6029,4559,700,360,1.0,Urban,45,N
Female,Yes,1,Graduate,Yes,6996,2730,700,360,1.0,Urban,40,N
Male,Yes,0,Graduate,No,6419,5021,700,180,1.0,Urban,47,N
Male,Yes,3+,Graduate,No,5925,4385,700,360,1.0,Semiurban,42,N
Male,Yes,2,Graduate,No,7517,0,700,240,1.0,Rural,36,N
Male,Yes,0,Graduate,No,5559,5361,700,360,1.0,Semiurban,29,N
Male,Yes,0,Graduate,No,6665,4813,700,360,1.0,Semiurban,36,N
Male,Yes,0,Graduate,Yes,7812,0,700,360,1.0,Rural,52,N
Female,Yes,3+,Graduate,No,6902,3887,700,360,1.0,Semiurban,46,N
Male,No,1,Not Graduate,No,5302,6384,700,360,1.0,Rural,40,N
Male,Yes,3+,Graduate,No,9353,0,700,360,1.0,Semiurban,64,N
Male,Yes,0,Graduate,No,9514,2915,700,360,1.0,Semiurban,28,Y
Male,No,3+,Not Graduate,Yes,8366,2797,700,360,1.0,Rural,36,N
Male,Yes,0,Not Graduate,No,5247,3859,700,360,1.0,Urban,42,N
Male,Yes,3+,Graduate,No,6481,2909,700,360,1.0,Semiurban,28,N
Male,Yes,3+,Not Graduate,Yes,6966,2493,700,360,1.0,Rural,43,N
Male,No,0,Graduate,No,6562,0,700,360,1.0,Urban,54,N
Male,No,2,Graduate,No,8212,3328,700,360,1.0,Semiurban,45,N
Female,No,2,Not Graduate,No,6754,3911,700,360,0.0,Semiurban,29,N
Male,No,3+,Not Graduate,No,6232,0,700,360,1.0,Urban,41,N
Female,Yes,0,Graduate,No,5303,4020,700,360,1.0,Semiurban,56,N
Male,Yes,0,Graduate,Yes,5967,1861,700,360,1.0,Semiurban,45,N
Female,Yes,3+,Graduate,No,9248,0,700,360,1.0,Semiurban,63,N
Female,Yes,2,Graduate,No,8264,2191,700,360,1.0,Rural,23,N
Male,No,0,Graduate,No,4166,0,700,360,1.0,Rural,49,N
Male,No,2,Graduate,No,5797,2557,700,360,0.0,Semiurban,21,N
Male,Yes,0,Graduate,No,4400,0,700,360,0.0,Semiurban,46,N
Male,No,2,Graduate,No,8885,0,700,360,1.0,Rural,51,N
Female,Yes,0,Not Graduate,No,10178,3863,700,360,1.0,Urban,29,N
Female,Yes,0,Graduate,No,8166,0,700,120,1.0,Rural,27,N
